CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
122001,LEAHI HOSPITAL,3675 KILAUEA AVENUE,-,HONOLULU,HI,96816,Honolulu,(808) 733-8000,9,L_027_01_DENOMINATOR,2,-,7/1/2023,6/30/2024,-
122001,LEAHI HOSPITAL,3675 KILAUEA AVENUE,-,HONOLULU,HI,96816,Honolulu,(808) 733-8000,9,L_027_01_NUMERATOR,Not Available,1,7/1/2023,6/30/2024,-
122001,LEAHI HOSPITAL,3675 KILAUEA AVENUE,-,HONOLULU,HI,96816,Honolulu,(808) 733-8000,9,L_027_01_OBS_RATE,Not Available,1,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_006_01_CI_LOWER,Not Available,6,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_006_01_CI_UPPER,0.758,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_006_01_COMP_PERF,Better than the National Benchmark,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_006_01_DOPC_DAYS,"3,205",-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_006_01_ELIGCASES,3.952,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_006_01_NUMERATOR,0,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_006_01_SIR,0,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_007_01_CI_LOWER,Not Available,6,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_007_01_CI_UPPER,1.775,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_007_01_COMP_PERF,No Different than the National Benchmark,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_007_01_DOPC_DAYS,"2,068",-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_007_01_ELIGCASES,1.688,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_007_01_NUMERATOR,0,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_007_01_SIR,0,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_011_05_ADJ_CHG_MOBL_SCORE,2.4,-,7/1/2022,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_011_05_DENOMINATOR,88,-,7/1/2022,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_011_05_OBS_CHG_MOBL_SCORE,4.4,-,7/1/2022,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_012_01_DENOMINATOR,326,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_012_01_NUMERATOR,0,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_012_01_OBS_RATE,0,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_014_01_CI_LOWER,Not Available,6,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_014_01_CI_UPPER,0.429,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_014_01_COMP_PERF,Better than the National Benchmark,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_014_01_DOPC_DAYS,"7,865",-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_014_01_ELIGCASES,6.978,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_014_01_NUMERATOR,0,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_014_01_SIR,0,-,4/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_015_01_DENOMINATOR,184,-,10/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_015_01_NUMERATOR,141,-,10/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_015_01_OBS_RATE,76.6,-,10/1/2023,3/31/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_017_01_PPR_PD_COMP_PERF,Better than the National Rate,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_017_01_PPR_PD_OBS_RATE,10.66,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_017_01_PPR_PD_OBS_READM,29,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_017_01_PPR_PD_RSRR,15.52,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_017_01_PPR_PD_RSRR_2_5,12.32,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_017_01_PPR_PD_RSRR_97_5,19.33,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_017_01_PPR_PD_VOLUME,272,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_018_02_DTC_NUMBER,63,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_018_02_DTC_OBS_RATE,21.88,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_018_02_DTC_RS_RATE,19.73,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_018_02_DTC_RS_RATE_2_5,15.98,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_018_02_DTC_RS_RATE_97_5,24.07,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_018_02_DTC_VOLUME,288,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_019_01_MSPB_NUMB,240,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_019_01_MSPB_SCORE,0.94,-,10/1/2021,9/30/2023,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_021_01_ADJ_RATE,4,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_021_01_DENOMINATOR,305,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_021_01_NUMERATOR,11,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_021_01_OBS_RATE,3.6,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_020_01_DENOMINATOR,326,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_020_01_NUMERATOR,325,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_020_01_OBS_RATE,99.7,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_022_02_DENOMINATOR_C1,80,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_022_02_NUMERATOR_C1,79,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_022_02_OBS_RATE_C1,98.8,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_022_02_DENOMINATOR_C2,77,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_022_02_NUMERATOR_C2,77,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_022_02_OBS_RATE_C2,100,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_023_02_ADJ_RATE,48.6,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_023_02_DENOMINATOR,80,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_023_02_NUMERATOR,44,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_023_02_OBS_RATE,55,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_024_02_DENOMINATOR,178,-,4/1/2024,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_024_02_NUMERATOR,4,-,4/1/2024,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_024_02_OBS_RATE,2.2,-,4/1/2024,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_025_01_DENOMINATOR,241,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_025_01_NUMERATOR,241,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_025_01_OBS_RATE,100,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_026_02_DENOMINATOR,64,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_026_02_NUMERATOR,63,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_026_02_OBS_RATE,98.4,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_027_01_DENOMINATOR,215,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_027_01_NUMERATOR,73,-,7/1/2023,6/30/2024,-
132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 NORTH CECIL ROAD,-,POST FALLS,ID,83854,Kootenai,(208) 262-2800,10,L_027_01_OBS_RATE,33.95,-,7/1/2023,6/30/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_006_01_CI_LOWER,0.425,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_006_01_CI_UPPER,2.182,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_006_01_COMP_PERF,No Different than the National Benchmark,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_006_01_DOPC_DAYS,"3,327",-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_006_01_ELIGCASES,5.718,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_006_01_NUMERATOR,6,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_006_01_SIR,1.049,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_007_01_CI_LOWER,1.703,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_007_01_CI_UPPER,5.63,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_007_01_COMP_PERF,Worse than the National Benchmark,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_007_01_DOPC_DAYS,"3,796",-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_007_01_ELIGCASES,3.396,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_007_01_NUMERATOR,11,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_007_01_SIR,3.239,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_011_05_ADJ_CHG_MOBL_SCORE,9.1,-,7/1/2022,6/30/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_011_05_DENOMINATOR,52,-,7/1/2022,6/30/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_011_05_OBS_CHG_MOBL_SCORE,12.6,-,7/1/2022,6/30/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_012_01_DENOMINATOR,353,-,7/1/2023,6/30/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_012_01_NUMERATOR,0,-,7/1/2023,6/30/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_012_01_OBS_RATE,0,-,7/1/2023,6/30/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_014_01_CI_LOWER,0.175,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_014_01_CI_UPPER,1.325,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_014_01_COMP_PERF,No Different than the National Benchmark,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_014_01_DOPC_DAYS,"9,486",-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_014_01_ELIGCASES,7.281,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_014_01_NUMERATOR,4,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_014_01_SIR,0.549,-,4/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_015_01_DENOMINATOR,323,-,10/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_015_01_NUMERATOR,267,-,10/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_015_01_OBS_RATE,82.7,-,10/1/2023,3/31/2024,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_017_01_PPR_PD_OBS_RATE,12.7,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_017_01_PPR_PD_OBS_READM,24,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_017_01_PPR_PD_RSRR,17.25,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_017_01_PPR_PD_RSRR_2_5,13.75,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_017_01_PPR_PD_RSRR_97_5,21.45,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_017_01_PPR_PD_VOLUME,189,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_018_02_DTC_COMP_PERF,Better than the National Rate,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_018_02_DTC_NUMBER,60,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_018_02_DTC_OBS_RATE,27.4,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_018_02_DTC_RS_RATE,25.44,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_018_02_DTC_RS_RATE_2_5,20.44,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_018_02_DTC_RS_RATE_97_5,30.7,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_018_02_DTC_VOLUME,219,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_019_01_MSPB_NUMB,169,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_019_01_MSPB_SCORE,0.85,-,10/1/2021,9/30/2023,-
132002,VIBRA HOSPITAL OF BOISE,6651 W FRANKLIN ROAD,-,BOISE,ID,83709,Ada,(208) 489-9500,10,L_021_01_ADJ_RATE,5.8,-,7/1/2023,6/30/2024,-
